,IMO,max_op_speed,main engine power 85_x,Design Speed (knots),real_propulsion_power,EPL,Main Engine Power (kW),Count Inst,Count Equip,Customer ID,Customer Country,Cust Corp Group Key,CustStatus,Inst Status,Inst Category,Inst Load attribute,Inst Segment,Inst Cluster,InstGroup,Inst Type,Inst Type Id,Inst Class Society,Inst Operator Id,Inst Builder Id,Inst Registration Country,Inst Operation Country,Inst BuiltDate,Inst CommDate,Inst Estimated Date,Inst Estimated Date Flag,Equip Status,Equip Category Name,Equip ProdRefTypeID,Equip Application,Equip FuelType,Equip FuelQuality,Equip CommDate,Equip CylQty,Equip Eng L V,Equip bore in mm,Equip Engine rotation,Equip Drive,Equip Version,Equip Product DIA,Equip Position,Equip Valid from,Business,Business Line,Product Category,Product Portfolio,Product,built_year,main engine power 85_y
297,672815,15.0,10006.004500000001,20.0,4221.2831484375,1,11771.77,1,5,61137,BS, , ,Operating,Marine, -,Cruise & Ferry,Passenger Vessels,Yachts,Yacht,M201,LR,68779,3512,KY,BS,2008-07-17,2008-07-16 00:00:00,2008-07-16 00:00:00,Act,Operating,Engines (E),Engine 4,ME,LFO, ,39645,6,L,369.0,CW,ALT, ,0,-,2004-11-26 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2008,10006.004500000001
298,6263161,8.0,2042.04,11.5,687.4493170050134,1,2402.4,1,1,24031,AE, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,27035,3544,DM,AE,2007-04-05,2006-10-17 00:00:00,2006-10-17 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO,HFORMH35,39007,6,L,369.0,CW,FPP, ,0,-,2004-12-02 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2007,2042.04
299,6229571,9.0,816.816,12.0,344.59425,1,960.96,1,1,64830,GR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,72934,3535,GR,GR,2006-05-02,2005-01-01 00:00:00,2005-01-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,38798,6,L,231.0,CW,CPA, ,0,-,2004-12-02 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,816.816
300,6195689,13.0,2722.72,13.7,2326.330083811908,1,3203.2,1,1,25567,CY,38350, ,Operating,Marine, -,Merchant,Tankers,Special Tankers,Asphalt Carrier,M146,BV,28763,2234,CY,AU,2008-01-24,2008-01-24 00:00:00,2008-01-24 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,39240,8,L,369.0,CW,CPP, ,0,-,2004-12-10 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2008,2722.72
301,6218516,13.5,2960.958,14.0,2654.9078131377555,1,3483.48,1,1,7349,CA, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,8268,2489,CA,CA,2007-01-15,2007-04-25 00:00:00,2007-04-25 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO, ,39090,6,L,438.0,CW,CPA, ,0,-,2004-11-11 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2007,2960.958
302,6233501,9.0,1470.2705,11.5,704.743778745788,1,1729.73,1,2,52215,ES, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,LR,58742,3146,MT,ES,2006-06-16,2006-06-16 00:00:00,2006-06-16 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO, ,38884,6,L,231.0,"CW,CCW",FPP, ,0,-,2004-12-20 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,1470.2705
303,6222359,14.5,5309.3125,16.0,3951.6852588653564,1,6246.25,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,Multi-purpose Vessel,M112,LR,838,2432,NL,NL,2006-11-28,2006-11-08 00:00:00,2006-11-08 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39029,8,L,531.0,CW,CPA, ,0,-,2004-12-20 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2006,5309.3125
304,6222361,13.5,5309.3125,16.0,3189.184507369995,1,6246.25,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,Multi-purpose Vessel,M112,LR,838,2432,NL,NL,2007-01-30,2007-02-01 00:00:00,2007-02-01 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39114,8,L,531.0,CW,CPA, ,0,-,2004-12-20 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2007,5309.3125
305,6222369,13.5,5309.3125,15.5,3507.878149021517,1,6246.25,1,1,53617,PL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,60319,2432,CY,PL,2007-04-20,2007-04-04 00:00:00,2007-04-04 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39176,8,L,531.0,CW,CPA, ,0,-,2004-12-20 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2007,5309.3125
306,6305361,10.0,1470.2705,11.0,1104.6359879789632,1,1729.73,1,2,33944,NZ, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,DNVG,38187,3146,NZ,NZ,2009-05-01,2009-05-01 00:00:00,2009-05-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO, ,40077,6,L,231.0,"CW,CCW",FPP, ,0,-,2005-08-08 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2009,1470.2705
307,6213383,16.0,27159.1575,19.0,16218.67752150459,1,31951.95,1,4,14027,FR, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,15781,2279,FR,FR,2007-03-05,2007-02-23 00:00:00,2007-02-23 00:00:00,Act,Operating,Engines (E),Engine 11,ME,GAS, ,39136,"12,6","V,L",577.0,CW,ALT, ,0,-,2004-12-22 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2007,27159.1575
308,6302374,12.0,3675.6719999999996,13.0798916,2838.3637644317723,1,4324.32,1,1,38227,CN, , ,Operating,Marine, -,Merchant,Bulk Carriers,Bulk Carriers,Bulk Carrier,M101,CCS,43005,3567,CN,CN,2008-01-11,2008-01-11 00:00:00,2008-01-11 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO, ,39242,8,L,438.0,CW,FPP, ,0,-,2005-01-05 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2008,3675.6719999999996
309,6221220,10.0,3947.944,13.0,1796.9704142011835,1,4644.64,1,1,49429,GR,74144, ,Operating,Marine, -,Merchant,Bulk Carriers,Bulk Carriers,Bulk Carrier,M101,RINA,55608,14502,PA,GR,2006-11-15,2006-07-07 00:00:00,2006-07-07 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO, ,38905,8,L,438.0,CW,CPA, ,0,-,2005-01-11 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2006,3947.944
310,6219537,12.0,1633.632,13.0,1284.8958106508878,1,1921.92,1,2,407604,NO, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,DNVG,458555,10373,MT,NO,2007-10-03,2007-09-25 00:00:00,2007-09-25 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO, ,39350,6,L,231.0,"CW,CCW",CPA, ,0,-,2005-01-14 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2007,1633.632
311,6214776,11.0,1378.377,12.5,939.3253309439999,1,1621.62,1,1,1689,GB, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,DNVG,1900,832,GI,GB,2007-06-05,2007-06-05 00:00:00,2007-06-05 00:00:00,Act,Operating,Engines (E),Engine 2,ME,LFO, ,38718,6,L,300.0,CW, , ,0,-,2005-01-19 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2007,1378.377
312,6248799,10.5,1674.4745,14.0,706.4189296875,1,1969.97,1,1,405761,MH, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,456482,2969,PA,MH,2007-01-01,2006-11-14 00:00:00,2006-11-14 00:00:00,Act,Operating,Engines (E),Engine 14,ME,HFO, ,39035,6,R,369.0,CW,CPA, ,0,-,2005-01-24 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,Vasa 32,2007,1674.4745
313,6226867,12.5,980.1775,13.0,871.3742283511608,1,1153.15,1,1,1929,NL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,2170,3352,NL,NL,2006-02-03,2006-02-03 00:00:00,2006-02-03 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO,LFO DMB,38756,8,L,231.0,CW,CPP, ,0,-,2005-02-01 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,980.1775
314,6235381,8.0,1524.7214999999999,10.5,674.3612206025265,1,1793.79,1,2,1267,TR, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,1425,2757,MT,TR,2005-11-10,2005-10-31 00:00:00,2005-10-31 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,38656,6,L,231.0,CW,AZI, ,0,-,2005-02-02 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2005,1524.7214999999999
315,6237971,6.0,1524.7214999999999,10.5,284.4961399416909,1,1793.79,1,2,40734,TR, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,45826,2757,LR,TR,2006-05-02,2006-04-25 00:00:00,2006-04-25 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,38832,6,L,231.0,CW, , ,0,-,2005-02-02 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,1524.7214999999999
316,6224179,22.5,28302.705,25.0,20632.671945000006,1,33297.3,1,4,802,FI,18942, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,902,2363,FI,FI,2007-02-12,2006-09-15 00:00:00,2006-09-15 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39115,9,L,531.0,"CCW,CW",CPA, ,0,-,2005-02-08 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2007,28302.705
317,6224171,15.0,28302.705,25.0,6113.384279999999,1,33297.3,1,4,802,FI,18942, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,902,2363,FI,FI,2007-07-06,2006-12-26 00:00:00,2006-12-26 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39077,9,L,531.0,"CCW,CW",CPA, ,0,-,2005-02-08 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2007,28302.705
318,6206159,13.0,7963.9645,16.0,4271.687013305664,1,9369.37,1,2,2381,SE, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,DNVG,2678,1846,SE,SE,2007-09-01,2007-09-01 00:00:00,2007-09-01 00:00:00,Act,Operating,Engines (E),Engine 11,ME,GAS, ,40882,6,L,577.0,CW, , ,0,-,2011-12-05 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2007,7963.9645
319,6228755,19.5,51459.459,21.5,38393.14335116404,1,60540.54,1,6,3619,IT,86482, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,RINA,4071,16125,IT,IT,2007-05-15,2007-06-06 00:00:00,2007-06-06 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39239,12,V,531.0,CCW,ALT, ,0,-,2005-02-10 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2007,51459.459
320,6271160,10.0,1470.2705,11.5,966.7267198158954,1,1729.73,1,2,403671,CN, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,CCS,454130,16125,CN,CN,2006-09-01,2006-11-14 00:00:00,2006-11-14 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,39035,6,L,231.0,"CW,CCW",FPP, ,0,-,2005-02-15 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,1470.2705
321,6124425,16.0,7310.51,21.98295918,2818.70199641942,1,8600.6,1,2,23205,MX, , ,Operating,Marine, -,Merchant,RoRo Vessels,RoRo Vessels,RoRo Vessel,M107,LR,26106,62528,MX,MX,2000-01-10,2000-01-10 00:00:00,2000-01-10 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36526,8,L,462.0, , , ,0,-,2005-04-26 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2000,7310.51
322,6191535,12.0,2960.958,13.3,2174.808703595157,1,3483.48,1,1,403415,CH, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,453842,2098,CA,CH,2003-11-05,2003-11-05 00:00:00,2003-11-05 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO,HFO 730,37622,6,L,438.0,CW, , ,0,-,2004-01-16 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2003,2960.958
323,6142485,12.5,2858.856,13.0798916,2495.225989701688,1,3363.36,1,1,401084,FI, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,451220,65903,FI,FI,2000-06-08,2000-04-08 00:00:00,2000-04-08 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO,HFO 380,36526,6,L,438.0, , , ,0,-,2005-04-22 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2000,2858.856
324,6142494,11.5,2960.958,15.0,1334.2954068888891,1,3483.48,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,838,3167,NL,NL,2001-07-05,2001-09-30 00:00:00,2001-09-30 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO,HFO 380,36892,6,L,438.0, , , ,0,-,2004-01-16 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2001,2960.958
325,6156184,11.5,2858.856,14.5,1426.204475460249,1,3363.36,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,838,9946,NL,NL,2001-12-14,2001-10-31 00:00:00,2001-10-31 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO,HFO 380,36892,6,L,438.0, , , ,0,-,2004-01-16 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2001,2858.856
326,6156193,11.5,2960.958,15.0,1334.2954068888891,1,3483.48,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,838,3167,NL,NL,2001-09-27,2001-09-27 00:00:00,2001-09-27 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO, ,36892,6,L,438.0, , , ,0,-,2004-03-11 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2001,2960.958
327,6150391,11.5,3593.9954999999995,16.5,1216.8000458719428,1,4228.23,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,838,11284,NL,NL,2000-12-04,2000-11-01 00:00:00,2000-11-01 00:00:00,Act,Operating,Engines (E),Engine 7,ME,HFO, ,36861,8,L,438.0,CW, , ,0,-,2005-03-03 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2000,3593.9954999999995
328,6152744,12.0,2695.4945,13.0798916,2081.4680733278537,1,3171.17,1,1,53242,GR,79863, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,59897,65903,PA,GR,2000-12-21,2000-12-22 00:00:00,2000-12-22 00:00:00,Act,Operating,Engines (E),Engine 7,ME,HFO, ,36882,6,L,438.0,CW, , ,0,-,2005-03-03 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2000,2695.4945
329,6108421,14.5,16336.337000000001,18.62916667,7703.328279510695,1,19219.22,1,2,26401,CY,39601, ,Operating,Marine, -,Merchant,Container Vessels,Container Vessels,Container Vessel,M128,DNVG,29701,2114,LR,CY,2000-07-18,2000-03-03 00:00:00,2000-03-03 00:00:00,Act,Operating,Engines (E),Engine 15,ME, , ,35796,16,V,462.0, , , ,0,-,2005-04-26 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2000,16336.337000000001
330,6134516,12.5,2695.4945,14.0,1918.5997431896867,1,3171.17,1,1,8508,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RINA,9572,56820,TR,TR,2000-06-20,1999-09-24 00:00:00,1999-09-24 00:00:00,Act,Operating,Engines (E),Engine 7,ME,HFO, ,36700,6,L,438.0,CW, , ,0,-,2005-04-26 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2000,2695.4945
331,6141023,14.0,2858.856,15.0,2324.355811555556,1,3363.36,1,1,5615,NL, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,6317,458714,NL,SE,2000-06-16,2000-03-16 00:00:00,2000-03-16 00:00:00,Act,Operating,Engines (E),Engine 8,ME, , ,36526,6,L,438.0, , , ,0,-,2004-03-11 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2000,2858.856
332,6147711,18.5,18752.751,20.0,14841.923381296876,1,22062.06,1,4,23435,DE,86482, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,DNVG,26365,69290,IT,DE,2003-04-03,2003-03-01 00:00:00,2003-03-01 00:00:00,Act,Operating,Engines (E),Engine 8,ME,HFO," ,HFORMH35",37622,"12,8,6","V,L",0.0, , , ,0,-,"2005-03-02,2005-03-03",Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2003,18752.751
333,6132626,20.5,31365.765,21.98295918,25436.596864334326,1,36900.9,1,4,8787,IT,18942, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208, ,9885,65684,IT,IT,2001-02-06,2001-02-06 00:00:00,2001-02-06 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36526,16,V,462.0, , , ,0,-,2005-02-22 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2001,31365.765
334,6132627,20.5,31365.765,21.98295918,25436.596864334326,1,36900.9,1,4,52876,GB,1166, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,ABS,59486,65684,GB,GB,2001-05-08,2000-01-01 00:00:00,2000-01-01 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36526,16,V,462.0, , , ,0,-,2005-02-22 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2001,31365.765
335,6132635,20.0,31365.765,21.98295918,23620.408864023982,1,36900.9,1,4,52877,GB,1166, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,ABS,59486,65684,GB,GB,2001-07-12,2000-01-01 00:00:00,2000-01-01 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36526,16,V,462.0, , , ,0,-,2005-02-22 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2001,31365.765
336,6141007,20.0,31365.765,21.98295918,23620.408864023982,1,36900.9,1,4,59567,FR, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,67013,65684,FR,FR,2002-02-26,2012-07-15 00:00:00,2012-07-15 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36526,16,V,462.0, , , ,0,-,2005-02-22 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2002,31365.765
337,6222535,14.0,5445.4484999999995,15.0,4427.351313777778,1,6406.41,1,2,35933,FR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,40425,3636,FR,FR,2007-12-24,2007-12-18 00:00:00,2007-12-18 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,39434,8,L,369.0,"CW,CCW",CPA, ,0,-,2005-02-23 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2007,5445.4484999999995
338,6222543,12.5,5445.4484999999995,15.0,3151.3012152777783,1,6406.41,1,2,35933,FR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,40425,3636,FR,FR,2007-10-26,2007-10-26 00:00:00,2007-10-26 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,39381,8,L,369.0,"CW,CCW",CPA, ,0,-,2005-02-23 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2007,5445.4484999999995
339,6251072,9.0,1266.0665,10.0,922.9624785000001,1,1489.49,1,2,26314,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,29603,2116,RU,RU,2006-06-07,2006-04-27 00:00:00,2006-04-27 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO, ,38834,6,L,231.0,"CW,CCW",FPP, ,0,-,2005-02-24 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,1266.0665
340,6251062,9.0,1266.0665,10.0,922.9624785000001,1,1489.49,1,2,26314,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,29603,2116,RU,RU,2006-05-11,2006-05-11 00:00:00,2006-05-11 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO, ,38848,6,L,231.0,"CW,CCW",FPP, ,0,-,2005-02-24 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,1266.0665
341,6231487,8.0,3839.0420000000004,10.0,1965.5895040000007,1,4516.52,1,4,2912,AZ, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,3276,2116,AZ,AZ,2006-07-27,2006-05-22 00:00:00,2006-05-22 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,3885943350,"9,6",L,231.0,"CW,CCW",FPP, ,0,-,"2005-02-24,2017-05-05",Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,3839.0420000000004
342,6231495,8.0,3839.0420000000004,10.0,1965.5895040000007,1,4516.52,1,4,2912,AZ, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,3276,2116,AZ,AZ,2006-10-08,2006-09-27 00:00:00,2006-09-27 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,3898743386,"9,6",L,231.0,"CW,CCW",FPP, ,0,-,"2005-02-24,2017-05-05",Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2006,3839.0420000000004
343,6102021,19.0,14702.704999999998,21.98295918,9492.914863368556,1,17297.3,1,2,3031,DK,4547, ,Operating,Marine, -,Merchant,RoRo Vessels,RoRo Vessels,RoRo Vessel,M107,LR,3410,2363,DK,DK,2000-04-01,2000-01-31 00:00:00,2000-01-31 00:00:00,Act,Operating,Engines (E),Engine 16,ME, , ,37257,9,L,577.0, , , ,0,-,2005-04-26 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer ZA50,2000,14702.704999999998
344,6096784,17.5,16336.337000000001,21.98295918,8241.577928969045,1,19219.22,1,4,974,SE,8315, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,LR,1096,1922,SE,SE,2001-02-05,2000-01-31 00:00:00,2000-01-31 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36892,8,L,462.0, , , ,0,-,2005-04-26 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2001,16336.337000000001
345,6179250,11.0,1388.5855000000001,12.0,1069.564410011574,1,1633.63,1,1,37615,IE, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,42317,2610,NL,IE,2006-01-01,2006-01-11 00:00:00,2006-01-11 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,38718,6,L,300.0,CW, , ,0,-,2005-03-03 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2006,1388.5855000000001
346,6124433,17.0,7310.51,21.98295918,3380.928444435697,1,8600.6,1,2,19939,GR,29909, ,Operating,Marine, -,Cruise & Ferry,Passenger Vessels,Passenger Vessels,Passenger Vessel,M206,LR,22432,2414,GR,GR,2000-05-22,2000-05-22 00:00:00,2000-05-22 00:00:00,Act,Operating,Engines (E),Engine 15,ME,HFO, ,36526,8,L,462.0, , , ,0,-,2005-04-26 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,Sulzer Z 40,2000,7310.51
347,6179258,11.0,1388.5855000000001,12.0,1069.564410011574,1,1633.63,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,BV,838,2610,NL,NL,2006-05-10,2006-05-03 00:00:00,2006-05-03 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,38840,6,L,300.0,CW,CPA, ,0,-,2005-03-03 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2006,1388.5855000000001
348,6142400,10.0,884.8839999999999,13.0798916,395.4339092251055,1,1041.04,1,1,6550,DE,9825, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,7369,7409,AG,DE,2005-12-01,2005-12-28 00:00:00,2005-12-28 00:00:00,Act,Operating,Engines (E),Engine 1,ME,LFO, ,38714,8,L,231.0,CCW,FPP, ,0,-,2005-03-07 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2005,884.8839999999999
349,6230607,14.5,6806.8085,18.0,3558.1972845186046,1,8008.01,1,1,62223,IN, , ,Operating,Marine, -,Merchant,Container Vessels,Container Vessels,Container Vessel,M128,ABS,70001,7421,SG,IN,2007-06-22,2007-06-22 00:00:00,2007-06-22 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,39255,8,L,531.0,CW,CPP, ,0,-,2005-03-14 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2007,6806.8085
350,6230615,14.0,6806.8085,19.25,2618.3966581517657,1,8008.01,1,1,62223,IN, , ,Operating,Marine, -,Merchant,Container Vessels,Container Vessels,Container Vessel,M128,ABS,70001,7421,SG,IN,2007-11-22,2007-11-22 00:00:00,2007-11-22 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,39361,8,L,531.0,CW,CPP, ,0,-,2005-03-14 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2007,6806.8085
